pos	ancestry_ds1
2920262	1.04
2920659	1.04
2920670	1.04
2920714	1.04
2920799	1.04
2920811	1.04
2920863	1.04
2920906	1.04
2920945	1.04
2920958	1.04
2921047	1.04
2921067	1.04
2921074	1.04
2921497	1.04
2921628	1.04
2921665	1.04
2921714	1.04
2921729	1.04
2921746	1.04
2921820	1.04
2921916	1.04
2921945	1.04
2921962	1.04
2922024	1.04
2922044	1.04
2922055	1.04
2922113	1.04
2922137	1.04
2922353	1.04
2922364	1.04
2922429	1.04
2922464	1.04
2922538	1.04
2922599	1.04
2922639	1.04
2922673	1.04
2922724	1.04
2922795	1.04
2922801	1.04
2922880	1.04
2923041	1.04
2923108	1.04
2923226	1.04
2923235	1.04
2923257	1.04
2923298	1.04
2923457	1.04
2923673	1.047964
2923916	1.056924
2923929	1.059998
2923947	1.059998
2923988	1.059998
2924125	1.059998
2924143	1.059998
2924239	1.059998
2924242	1.059998
2924246	1.06
2924494	1.06
2924589	1.06
2924608	1.06
2924636	1.06
2924658	1.06
2924755	1.06
2924774	1.06
2925016	1.06
2925160	1.06
2925200	1.06
2925209	1.06
2925369	1.06
2925448	1.06
2925467	1.06
2925475	1.06
2925508	1.06
2925552	1.06
2925641	1.06
2925659	1.06
2925766	1.06
2925803	1.06
2925814	1.06
2925943	1.06
2926074	1.06
2926101	1.06
2926138	1.06
2926335	1.06
2926367	1.06
2926504	1.06
2926537	1.06
2926539	1.06
2926760	1.06
2926870	1.06
2926943	1.06
2926944	1.06
2926949	1.06
2926971	1.06
2926978	1.06
2927011	1.06
2927037	1.06
2927076	1.06
2927140	1.06
2927193	1.06
2927220	1.06
2927441	1.06
2927444	1.06
2927684	1.06
2927771	1.06
2927831	1.06
2927841	1.06
2927866	1.06
2927890	1.06
2927924	1.06
2927989	1.06
2928100	1.06
2928381	1.06
2928418	1.06
2928422	1.06
2928427	1.06
2928492	1.06
2928538	1.06
2928627	1.06
2928739	1.06
2928823	1.06
2928838	1.06
2928907	1.06
2928923	1.06
2928950	1.06
2929229	1.06
2929318	1.06
2929345	1.06
2929347	1.06
2929378	1.06
2929428	1.06
2929455	1.06
2929714	1.06
2929718	1.06
2929764	1.06
2929766	1.06
2929768	1.06
2929785	1.06
2929795	1.06
2929839	1.06
2929957	1.06
2930237	1.06
2930336	1.06
2930364	1.06
2930400	1.06
2930424	1.06
2930475	1.06
2930479	1.06
2930522	1.06
2930545	1.06
2930595	1.06
2930691	1.06
2930721	1.06
2930734	1.06
2930749	1.06
2930854	1.06
2930916	1.06
2930998	1.06
2931120	1.06
2931127	1.06
2931140	1.06
2931329	1.06
2931369	1.06
2931381	1.06
2931471	1.06
2931661	1.06
2931751	1.06
2931757	1.06
2931806	1.06
2931816	1.06
2931824	1.06
2931845	1.06
2931908	1.06
2932011	1.06
2932098	1.06
2932146	1.06
2932168	1.06
2932213	1.06
2932409	1.06
2932434	1.06
2932484	1.06
2932485	1.06
2932490	1.06
2932525	1.06
2932556	1.06
2932772	1.06
2932814	1.06
2932848	1.06
2932893	1.06
2933083	1.06
2933146	1.06
2933180	1.06
2933362	1.06
2933403	1.06
2933415	1.06
2933470	1.06
2933512	1.06
2933660	1.06
2933987	1.06
2934067	1.06
2934176	1.06
2934219	1.06
2934263	1.06
2934376	1.06
2934534	1.06
2934794	1.06
2934874	1.06
2935025	1.06
2935119	1.06
2935136	1.06
2935166	1.06
2935174	1.06
2935224	1.06
2935242	1.06
2935257	1.06
2935279	1.06
2935357	1.06
2935427	1.06
2935457	1.06
2935608	1.06
2935611	1.06
2935955	1.06
2936007	1.06
2936144	1.06
2936352	1.06
2936369	1.06
2936515	1.06
2936564	1.06
2936589	1.06
2936720	1.06
2936778	1.06
2936817	1.06
2936824	1.06
2936876	1.06
2936913	1.06
2936918	1.06
2937038	1.06
2937061	1.06
2937072	1.06
2937266	1.06
2937277	1.06
2937279	1.06
2937337	1.06
2937373	1.06
2937389	1.06
2937455	1.06
2937472	1.06
2937475	1.06
2937479	1.06
2937503	1.06
2937526	1.06
2937595	1.06
2937638	1.06
2937668	1.06
2937699	1.06
2938090	1.06
2938103	1.06
2938108	1.06
2938189	1.06
2938382	1.06
2938527	1.06
2938541	1.06
2938599	1.06
2938655	1.06
2938675	1.06
2938720	1.06
2938861	1.06
2938962	1.06
2938979	1.06
2939038	1.06
2939074	1.06
2939077	1.06
2939117	1.06
2939277	1.06
2939366	1.06
2939487	1.06
2939495	1.06
2939545	1.06
2939982	1.06
2940343	1.06
2940496	1.06
2940541	1.06
2940556	1.06
2940631	1.06
2940694	1.06
2940834	1.06
2940966	1.06
2940980	1.06
2941031	1.06
2941064	1.06
2941250	1.06
2941387	1.06
2941434	1.06
2941565	1.06
2941648	1.06
2941843	1.06
2941852	1.06
2941881	1.06
2941971	1.06
2942077	1.06
2942276	1.06
2942435	1.06
2942454	1.06
2942500	1.06
2942524	1.06
2942607	1.06
2942658	1.06
2942890	1.06
2942913	1.06
2942993	1.06
2943028	1.06
2943066	1.06
2943248	1.06
2943339	1.06
2943395	1.06
2943402	1.06
2943436	1.06
2943459	1.06
2943466	1.06
2943666	1.06
2943709	1.06
2943719	1.06
2943745	1.06
2943762	1.06
2943838	1.06
2944010	1.06
2944054	1.06
2944082	1.06
2944114	1.06
2944130	1.06
2944314	1.06
2944372	1.06
2944559	1.06
2944587	1.06
2944669	1.06
2944694	1.06
2944789	1.06
2944868	1.06
2945019	1.06
2945086	1.06
2945245	1.06
2945264	1.06
2945381	1.06
2945471	1.06
2945572	1.06
2945677	1.06
2945749	1.06
2945844	1.06
2945899	1.06
2945948	1.06
2945956	1.06
2945997	1.06
2946130	1.06
2946137	1.06
2946211	1.06
2946216	1.06
2946393	1.06
2946621	1.06
2946622	1.06
2946730	1.06
2946778	1.06
2946796	1.06
2946935	1.06
2946944	1.060038
2947013	1.060082
2947120	1.060814
2947171	1.06265
2947234	1.074296
2947246	1.075774
2947268	1.077334
2947319	1.078252
2947396	1.079906
2947397	1.079934
2947420	1.079964
2947515	1.079988
2947651	1.079994
2947720	1.08
2947804	1.08
2947841	1.08
2947915	1.08
2947926	1.08
2948008	1.08
2948073	1.08
2948188	1.08
2948276	1.08
2948348	1.08
2948355	1.08
2948439	1.08
2948500	1.08
2948571	1.08
2948692	1.08
2949011	1.08
2949018	1.08
2949117	1.08
2949180	1.08
2949264	1.08
2949328	1.08
2949420	1.08
2949550	1.08
2949554	1.08
2949686	1.08
2949848	1.08
2949849	1.08
2950242	1.08
2950316	1.08
2950332	1.08
2950336	1.08
2950377	1.08
2950476	1.08
2950571	1.08
2950650	1.08
2950895	1.08
2950983	1.08
2951054	1.08
2951337	1.08
2951380	1.08
2951772	1.08
2951788	1.08
2951847	1.08
2951850	1.08
2951966	1.08
2952041	1.08
2952088	1.08
2952163	1.08
2952173	1.08
2952199	1.08
2952239	1.08
2952290	1.08
2952301	1.08
2952310	1.08
2952358	1.08
2952400	1.08
2952613	1.08
2952637	1.08
2952679	1.08
2952691	1.08
2952731	1.08
2952831	1.08
2952931	1.08
2953003	1.08
2953055	1.08
2953169	1.08
2953183	1.08
2953191	1.08
2953234	1.08
2953238	1.08
2953267	1.08
2953270	1.08
2953330	1.08
2953451	1.08
2953514	1.08
2953526	1.08
2953708	1.08
2953709	1.08
2953737	1.08
2953904	1.08
2953972	1.08
2953993	1.08
2954037	1.08
2954116	1.08
2954175	1.08
2954192	1.08
2954903	1.08
2954914	1.08
2955042	1.08
2955077	1.08
2955080	1.08
2955130	1.08
2955177	1.08
2955222	1.08
2955237	1.08
2955238	1.08
2955268	1.08
2955371	1.08
2955400	1.08
2955412	1.08
2955715	1.08
2955776	1.08
2956151	1.08
2956156	1.08
2956182	1.08
2956255	1.08
2956270	1.08
2956330	1.08
2956408	1.08
2956680	1.08
2956687	1.08
2956731	1.08
2956993	1.08
2957013	1.08
2957034	1.08
2957087	1.08
2957166	1.08
2957225	1.08
2957287	1.08
2957333	1.08
2957398	1.08
2957511	1.08
2957798	1.08
2957813	1.08
2957823	1.08
2957827	1.08
2957865	1.08
2957902	1.08
2957955	1.08
2958149	1.08
2958187	1.08
2958336	1.08
2958337	1.08
2958404	1.08
2958427	1.08
2958611	1.08
2958617	1.08
2958707	1.08
2958739	1.08
2958831	1.08
2958834	1.08
2958900	1.08
2959088	1.08
2959303	1.08
2959335	1.08
2959357	1.08
2959455	1.08
2959497	1.08
2959561	1.08
2959613	1.08
2959633	1.08
2959690	1.08
2959698	1.08
2959765	1.08
2959870	1.08
2959907	1.08
2959934	1.08
2960029	1.08
2960038	1.08
2960199	1.08
2960255	1.08
2960310	1.08
2960457	1.08
2960503	1.08
2960530	1.08
2960642	1.08
2960646	1.08
2960730	1.08
2960759	1.08
2960778	1.08
2960840	1.08
2961177	1.08
2961254	1.08
2961311	1.08
2961466	1.08
2961637	1.08
2961649	1.08
2961664	1.08
2961697	1.08
2961852	1.08
2961853	1.08
2961888	1.08
2962019	1.08
2962022	1.08
2962168	1.08
2962180	1.08
2962182	1.08
2962196	1.08
2962236	1.08
2962237	1.08
2962270	1.08
2962307	1.08
2962337	1.08
2962376	1.08
2962545	1.08
2962602	1.08
2962621	1.08
2962642	1.08
2962763	1.08
2962841	1.08
2962862	1.08
2962894	1.08
2962897	1.08
2963059	1.08
2963066	1.08
2963078	1.08
2963112	1.08
2963124	1.08
2963189	1.08
2963200	1.08
2963207	1.08
2963217	1.08
2963324	1.08
2963362	1.08
2963420	1.08
2963436	1.08
2963511	1.08
2963513	1.08
2963661	1.08
2963685	1.08
2963695	1.08
2963721	1.08
2963739	1.08
2963795	1.08
2963807	1.08
2963847	1.08
2963852	1.08
2963860	1.08
2963873	1.08
2963918	1.08
2963973	1.08
2964047	1.08
2964083	1.08
2964089	1.08
2964147	1.08
2964169	1.08
2964251	1.08
2964284	1.08
2964366	1.08
2964589	1.08
2964594	1.08
2964631	1.08
2964737	1.08
2964800	1.08
2964819	1.08
2964834	1.08
2964909	1.08
2964932	1.08
2965097	1.08
2965189	1.08
2965244	1.08
2965292	1.08
2965343	1.08
2965382	1.08
2965389	1.08
2965422	1.08
2965452	1.08
2965577	1.08
2965592	1.08
2965702	1.08
2965768	1.08
2965824	1.08
2965950	1.08
2966024	1.08
2966094	1.08
2966273	1.08
2966281	1.08
2966333	1.08
2966411	1.08
2966416	1.08
2966428	1.08
2966434	1.08
2966479	1.08
2966513	1.08
2966542	1.08
2966639	1.08
2966655	1.08
2966659	1.08
2966695	1.08
2966699	1.08
2966758	1.08
2966860	1.08
2967065	1.08
2967126	1.08
2967167	1.08
2967191	1.08
2967318	1.08
2967356	1.08
2967392	1.08
2967464	1.08
2967616	1.08
2967729	1.08
2967941	1.08
2967974	1.08
2967994	1.08
2968095	1.08
2968109	1.08
2968368	1.08
2968397	1.08
2968398	1.08
2968438	1.08
2968439	1.08
2968611	1.08
2968637	1.08
2968651	1.08
2968791	1.08
2968851	1.08
2968875	1.08
2968978	1.08
2969025	1.08
2969026	1.08
2969041	1.08
2969045	1.08
2969096	1.08
2969098	1.08
2969156	1.08
2969184	1.08
2969239	1.08
2969265	1.08
2969351	1.08
2969432	1.08
2969465	1.08
2969492	1.08
2969503	1.08
2969732	1.08
2969742	1.08
2969806	1.08
2969883	1.08
2969889	1.08
2969904	1.08
2970008	1.08
2970252	1.08
2970437	1.08
2970488	1.08
2970547	1.08
2970560	1.08
2970620	1.08
2970691	1.08
2970722	1.08
2970784	1.08
2970797	1.08
2970850	1.08
2970962	1.08
2971080	1.08
2971081	1.08
2971163	1.08
2971189	1.08
2971223	1.08
2971253	1.08
2971272	1.08
2971367	1.08
2971429	1.08
2971450	1.08
2971574	1.08
2971590	1.08
2971628	1.08
2971697	1.08
2971702	1.08
2971790	1.08
2971894	1.08
2971921	1.08
2971939	1.08
2972008	1.08
2972135	1.08
2972172	1.08
2972177	1.08
2972289	1.08
2972405	1.08
2972518	1.08
2972521	1.08
2972553	1.08
2972564	1.08
2972735	1.08
2972788	1.08
2972862	1.08
2972884	1.08
2972994	1.08
2973029	1.08
2973038	1.08
2973056	1.08
2973091	1.08
2973182	1.08
2973189	1.08
2973359	1.08
2973390	1.08
2973494	1.08
2973561	1.08
2973612	1.08
2973666	1.08
2973709	1.08
2973816	1.08
2973827	1.08
2973853	1.08
2973972	1.08
2974070	1.08
2974094	1.08
2974133	1.08
2974150	1.08
2974152	1.08
2974258	1.08
2974280	1.08
2974295	1.08
2974359	1.08
2974399	1.08
2974401	1.08
2974522	1.08
2974580	1.08
2974617	1.08
2974709	1.08
2974785	1.08
2974828	1.08
2974922	1.08
2975001	1.08
2975005	1.08
2975098	1.08
2975100	1.08
2975143	1.08
2975151	1.08
2975219	1.08
2975385	1.08
2975635	1.08
2975667	1.08
2975680	1.08
2975702	1.08
2975732	1.08
2975791	1.08
2975832	1.08
2975840	1.08
2975877	1.08
2976023	1.08
2976052	1.08
2976096	1.08
2976115	1.08
2976285	1.08
2976312	1.08
2976570	1.08
2976582	1.08
2976837	1.08
2976839	1.08
2976870	1.08
2977004	1.08
2977021	1.08
2977081	1.08
2977102	1.08
2977167	1.08
2977249	1.08
2977270	1.08
2977336	1.08
2977511	1.08
2977576	1.08
2977644	1.08
2977708	1.08
2977741	1.08
2977854	1.08
2977915	1.08
2977924	1.08
2977935	1.08
2977946	1.08
2977982	1.08
2978296	1.08
2978309	1.08
2978396	1.08
2978499	1.08
2978565	1.08
2978767	1.08
2978799	1.08
2978905	1.08
2978941	1.08
2978948	1.08
2979175	1.08
2979254	1.08
2979312	1.08
2979327	1.08
2979330	1.08
2979344	1.08
2979401	1.08
2979449	1.08
2979554	1.08
2979573	1.08
2979723	1.08
2979826	1.08
2979879	1.08
2980077	1.08
2980182	1.08
2980314	1.08
2980336	1.08
2980345	1.08
2980401	1.08
2980475	1.08
2980533	1.08
2980663	1.08
2980751	1.08
2980843	1.08
2980958	1.08
2981122	1.08
2981249	1.08
2981362	1.08
2981447	1.08
2981491	1.08
2981524	1.08
2981726	1.08
2981744	1.08
2981957	1.08
2982014	1.08
2982084	1.08
2982125	1.08
2982233	1.08
2982345	1.08
2982427	1.08
2982508	1.08
2982562	1.08
2982592	1.08
2982627	1.08
2982737	1.08
2983073	1.08
2983106	1.08
2983286	1.08
2983534	1.08
2983654	1.08
2983804	1.08
2983839	1.08
2983865	1.08
2984085	1.08
2984110	1.08
2984280	1.08
2984313	1.08
2984405	1.08
2984407	1.08
2984453	1.08
2984485	1.08
2984628	1.08
2984668	1.08
2984788	1.08
2984815	1.08
2984844	1.08
2984845	1.08
2984909	1.08
2984973	1.08
2985035	1.08
2985046	1.08
2985080	1.08
2985094	1.08
2985101	1.08
2985141	1.08
2985154	1.08
2985166	1.08
2985172	1.08
2985184	1.08
2985193	1.08
2985321	1.08
2985462	1.08
2985478	1.08
2985494	1.08
2985507	1.08
2985508	1.08
2985581	1.08
2985627	1.08
2985745	1.08
2985761	1.08
2985875	1.08
2985904	1.08
2985925	1.08
2985961	1.08
2985982	1.08
2986205	1.08
2986265	1.08
2986472	1.08
2986513	1.08
2986563	1.08
2986651	1.08
2986778	1.08
2986987	1.08
2987023	1.08
2987055	1.08
2987123	1.08
2987132	1.08
2987317	1.08
2987363	1.08
2987381	1.08
2987418	1.08
2987430	1.08
2987431	1.08
2987540	1.08
2987606	1.08
2987644	1.08
2987712	1.08
2987779	1.08
2987909	1.08
2987992	1.08
2988015	1.08
2988041	1.08
2988270	1.08
2988284	1.08
2988385	1.08
2988471	1.08
2988672	1.08
2988682	1.08
2988865	1.08
2988941	1.08
2989011	1.08
2989048	1.08
2989066	1.08
2989163	1.08
2989178	1.08
2989207	1.08
2989292	1.08
2989406	1.08
2989559	1.08
2989588	1.08
2989643	1.08
2989656	1.08
2989705	1.08
2989755	1.08
2989810	1.08
2989840	1.08
2990126	1.08
2990151	1.08
2990214	1.08
2990231	1.08
2990346	1.08
2990352	1.08
2990485	1.08
2990590	1.08
2990617	1.08
2990680	1.08
2990741	1.08
2990909	1.08
2991019	1.08
2991046	1.08
2991051	1.08
2991107	1.08
2991255	1.08
2991259	1.08
2991323	1.08
2991347	1.08
2991354	1.08
2991408	1.08
2991469	1.08
2991638	1.08
2991654	1.08
2991656	1.08
2991739	1.08
2991743	1.08
2991843	1.08
2991943	1.08
2992285	1.08
2992324	1.08
2992325	1.08
2992375	1.08
2992407	1.08
2992410	1.08
2992483	1.08
2992498	1.08
2992671	1.08
2992675	1.08
2992762	1.08
2992798	1.08
2992843	1.08
2992871	1.08
2992878	1.08
2992893	1.08
2992915	1.08
2992967	1.08
2992969	1.08
2992989	1.08
2993123	1.08
2993265	1.08
2993325	1.08
2993470	1.08
2993526	1.08
2993538	1.08
2993539	1.08
2993676	1.08
2993697	1.08
2993764	1.08
2993783	1.08
2993797	1.08
2993913	1.08
2993982	1.08
2994058	1.08
2994108	1.08
2994166	1.08
2994210	1.08
2994343	1.08
2994431	1.08
2994636	1.08
2994664	1.08
2994771	1.08
2994879	1.08
2994920	1.08
2995121	1.08
2995155	1.08
2995253	1.08
2995338	1.08
2995368	1.08
2995382	1.08
2995860	1.08
2995956	1.08
2995971	1.08
2996035	1.08
2996086	1.08
2996100	1.08
2996263	1.08
2996329	1.08
2996408	1.08
2996496	1.08
2996514	1.08
2996594	1.08
2996622	1.08
2996648	1.08
2996667	1.08
2996678	1.08
2996729	1.08
2996735	1.08
2996929	1.08
2996983	1.08
2996986	1.08
2997099	1.08
2997258	1.08
2997323	1.08
2997364	1.08
2997373	1.08
2997406	1.08
2997457	1.08
2997549	1.08
2997602	1.08
2997618	1.08
2997754	1.08
2997801	1.08
2998003	1.08
2998152	1.08
2998282	1.08
2998435	1.08
2998498	1.08
2998560	1.08
2998645	1.08
2998690	1.08
2998766	1.08
2998874	1.08
2998906	1.08
2998946	1.08
2999081	1.08
2999190	1.08
2999267	1.08
2999355	1.08
2999420	1.08
2999481	1.08
2999692	1.08
2999781	1.08
2999856	1.08
2999959	1.08
3000113	1.08
3000336	1.08
3000537	1.08
3000538	1.08
3000708	1.08
3000776	1.08
3000806	1.08
3000815	1.08
3000910	1.08
3000956	1.08
3001029	1.08
3001046	1.08
3001188	1.08
3001226	1.08
3001245	1.08
3001269	1.08
3001304	1.08
3001373	1.08
3001388	1.08
3001453	1.08
3001486	1.08
3001494	1.08
3001570	1.08
3002002	1.08
3002064	1.08
3002112	1.08
3002258	1.08
3002493	1.08
3002495	1.08
3002498	1.08
3002547	1.08
3002554	1.074688
3002602	1.071942
3002695	1.069042
3002800	1.067272
3002931	1.065876
3002956	1.064108
3002964	1.062288
3003159	1.061154
3003208	1.06
3003250	1.06
3003279	1.06
3003405	1.06
3003406	1.06
3003454	1.06
3003493	1.06
3003618	1.06
3003722	1.06
3003973	1.06
3004035	1.06
3004238	1.06
3004291	1.06
3004348	1.06
3004354	1.06
3004420	1.06
3004444	1.06
3004469	1.06
3004528	1.06
3004609	1.06
3004694	1.06
3004896	1.06
3004947	1.06
3005124	1.06
3005166	1.06
3005171	1.06
3005241	1.06
3005274	1.06
3005283	1.06
3005353	1.06
3005539	1.06
3005596	1.06
3005710	1.06
3005821	1.06
3005949	1.06
3005982	1.06
3006015	1.06
3006018	1.06
3006043	1.06
3006060	1.06
3006195	1.06
3006222	1.06
3006228	1.06
3006292	1.06
3006366	1.06
3006378	1.06
3006585	1.06
3006588	1.06
3006640	1.06
3006682	1.06
3006687	1.06
3006735	1.06
3006774	1.06
3006896	1.06
3006899	1.06
3007084	1.06
3007241	1.06
3007354	1.06
3007382	1.06
3007512	1.06
3007545	1.06
3007569	1.06
3007598	1.06
3007759	1.06
3007768	1.06
3007811	1.06
3007860	1.06
3007895	1.06
3007910	1.06
3008014	1.06
3008049	1.06
3008072	1.06
3008142	1.06
3008194	1.06
3008286	1.06
3008463	1.06
3008564	1.06
3008658	1.06
3008704	1.06
3008811	1.06
3008876	1.06
3008892	1.06
3008909	1.06
3008969	1.06
3009020	1.06
3009025	1.06
3009037	1.06
3009225	1.06
3009335	1.06
3009425	1.06
3009453	1.06
3009544	1.06
3009579	1.06
3009622	1.06
3009703	1.06
3009785	1.06
3010034	1.06
3010048	1.06
3010049	1.06
3010107	1.06
3010192	1.06
3010199	1.06
3010214	1.06
3010316	1.06
3010409	1.06
3010459	1.06
3010524	1.06
3010665	1.06
3010707	1.06
3010840	1.06
3010906	1.06
3010964	1.06
3010972	1.06
3011215	1.06
3011493	1.06
3011505	1.06
3011508	1.06
3011680	1.06
3011896	1.06
3012098	1.06
3012102	1.06
3012153	1.06
3012165	1.06
3012197	1.06
3012495	1.06
3012882	1.06
3012892	1.06
3013034	1.06
3013046	1.06
3013081	1.06
3013172	1.06
3013219	1.06
3013290	1.06
3013354	1.06
3013431	1.06
3013496	1.06
3013506	1.06
3013553	1.06
3013558	1.06
3013694	1.06
3013811	1.06
3013812	1.06
3013823	1.06
3013931	1.06
3013982	1.06
3014054	1.06
3014100	1.06
3014171	1.06
3014230	1.06
3014433	1.06
3014537	1.06
3014542	1.06
3014603	1.06
3014614	1.06
3014643	1.06
3014669	1.06
3014697	1.06
3014701	1.06
3014802	1.06
3014817	1.06
3014871	1.06
3014887	1.06
3014914	1.05016
3015070	1.04
3015087	1.04
3015116	1.04
3015169	1.04
3015302	1.04
3015412	1.04
3015413	1.04
3015467	1.04
3015490	1.04
3015568	1.04
3015864	1.04
3016008	1.04
3016045	1.04
3016163	1.04
3016181	1.04
3016207	1.04
3016377	1.04
3016422	1.04
3016484	1.04
3016554	1.04
3016576	1.04
3016689	1.04
3016747	1.04
3016794	1.04
3016951	1.04
3017146	1.04
3017253	1.04
3017370	1.04
3017394	1.04
3017411	1.04
3017438	1.04
3017496	1.04
3017527	1.04
3017651	1.04
3017757	1.04
3017832	1.04
3017903	1.04
3017913	1.04
3017969	1.04
3018083	1.04
3018180	1.04
3018234	1.04
3018264	1.04
3018270	1.04
3018310	1.04
3018384	1.04
3018708	1.04
3019036	1.04
3019077	1.04
3019086	1.04
3019100	1.04
3019155	1.04
3019233	1.04
3019297	1.04
3019340	1.04
3019344	1.04
3019346	1.04
3019390	1.04
3019413	1.04
3019503	1.04
3019590	1.04
3019759	1.04
3019791	1.04
3019865	1.04
3019894	1.04
3020063	1.04
3020607	1.04
3020753	1.04
3020858	1.04
3020983	1.04
3021083	1.04
3021134	1.04
3021178	1.04
3021243	1.04
3021462	1.04
3021464	1.04
3021574	1.04
3021660	1.04
3021678	1.04
3021728	1.04
3021750	1.04
3021801	1.04
3021847	1.04
3021871	1.04
3021875	1.04
3021886	1.04
3021975	1.04
3022017	1.04
3022226	1.04
3022227	1.04
3022278	1.04
3022290	1.04
3022336	1.04
3022394	1.04
3022479	1.04
3022573	1.04
3022639	1.04
3022676	1.04
3022682	1.04
3022687	1.04
3022746	1.04
3022751	1.04
3022947	1.04
3023007	1.04
3023131	1.04
3023156	1.04
3023189	1.04
3023220	1.04
3023262	1.04
3023298	1.04
3023363	1.04
3023374	1.04
3023510	1.04
3023555	1.04
3023595	1.04
3023738	1.04
3023749	1.04
3023958	1.04
3024014	1.04
3024085	1.04
3024119	1.04
3024161	1.04
3024201	1.04
3024330	1.04
3024335	1.04
3024443	1.04
3024519	1.04
3024532	1.04
3024592	1.04
3024593	1.04
3024654	1.04
3024666	1.04
3024894	1.04
3024923	1.04
3025008	1.04
3025045	1.04
3025046	1.04
3025053	1.04
3025063	1.04
3025166	1.04
3025192	1.04
3025278	1.04
3025348	1.04
3025357	1.04
3025365	1.04
3025374	1.04
3025441	1.04
3025473	1.04
3025612	1.04
3025626	1.04
3025627	1.04
3025719	1.04
3025892	1.04
3025906	1.04
3025982	1.04
3026000	1.04
3026081	1.04
3026131	1.04
3026154	1.04
3026425	1.04
3026437	1.04
3026461	1.04
3026564	1.04
3026653	1.04
3026663	1.04
3026694	1.04
3026699	1.04
3026705	1.04
3026791	1.04
3026834	1.04
3026921	1.04
3026998	1.04
3027001	1.04
3027047	1.04
3027054	1.04
3027304	1.04
3027333	1.04
3027433	1.04
3027626	1.04
3027676	1.04
3028060	1.04
3028085	1.04
3028097	1.04
3028102	1.04
3028112	1.04
3028171	1.04
3028252	1.04
3028258	1.04
3028260	1.04
3028294	1.04
3028328	1.04
3028439	1.04
3028441	1.04
3028588	1.04
3028615	1.04
3028672	1.04
3028716	1.04
3028837	1.04
3028857	1.04
3029075	1.04
3029086	1.04
3029317	1.04
3029477	1.04
3029537	1.04
3029607	1.04
3029695	1.04
3029713	1.04
3029766	1.04
3029783	1.04
3029983	1.04
3030212	1.04
3030284	1.04
3030349	1.04
3030479	1.04
3030514	1.04
3030555	1.04
3030588	1.04
3030801	1.04
3030835	1.04
3030863	1.04
3030929	1.04
3030978	1.04
3030984	1.04
3031041	1.04
3031221	1.04
3031231	1.04
3031320	1.04
3031322	1.04
3031357	1.04
3031532	1.04
3031669	1.04
3031693	1.04
3031799	1.04
3031890	1.04
3031956	1.04
3031974	1.04
3032032	1.04
3032058	1.04
3032088	1.04
3032240	1.04
3032454	1.04
3032478	1.04
3032552	1.04
3032571	1.04
3032593	1.04
3032627	1.04
3032654	1.04
3032773	1.04
3032850	1.040038
3032970	1.041028
3033090	1.041166
3033095	1.04122
3033108	1.04128
3033151	1.041338
3033230	1.041386
3033271	1.041438
3033279	1.041836
3033383	1.0423
3033541	1.043838
3033624	1.052808
3033655	1.052854
3033721	1.054168
3033783	1.05863
3033977	1.059986
3034004	1.059988
3034011	1.05999
3034079	1.059994
3034182	1.06
3034236	1.06
3034306	1.06
3034379	1.06
3034381	1.06
3034421	1.06
3034431	1.06
3034470	1.06
3034594	1.06
3034626	1.06
3034741	1.06
3034764	1.06
3034796	1.06
3034822	1.06
3034934	1.06
3035038	1.05995
3035041	1.059896
3035043	1.059826
3035053	1.059766
3035062	1.058742
3035344	1.057662
3035395	1.050802
3035451	1.044654
3035550	1.04
3035556	1.04
3035571	1.04
3035627	1.04
3035676	1.04
3035916	1.04
3035917	1.04
3036128	1.04
3036203	1.04
3036298	1.04
3036359	1.04
3036379	1.04
3036521	1.04
3036548	1.04
3036598	1.04
3036609	1.04
3036636	1.04
3036685	1.04
3036703	1.04
3036754	1.04
3036809	1.04
3036824	1.04
3036872	1.04
3036884	1.04
3036995	1.04
3037005	1.04
3037068	1.04
3037074	1.04
3037111	1.04
3037189	1.04
3037290	1.04
3037338	1.04
3037578	1.04
3037703	1.04
3037715	1.04
3037811	1.04
3037828	1.04
3038200	1.04
3038215	1.04
3038267	1.04
3038297	1.04
3038371	1.04
3038377	1.04
3038419	1.04
3038426	1.04
3038578	1.04
3038615	1.04
3038846	1.04
3038914	1.04
3039122	1.04
3039156	1.04
3039254	1.04
3039309	1.04
3039313	1.04
3039454	1.04
3039554	1.04
3039632	1.04
3039684	1.04
3039925	1.04
3039965	1.04
3040061	1.04
3040255	1.04
3040262	1.04
3040327	1.04
3040472	1.04
3040543	1.04
3040747	1.04
3040905	1.04
3040935	1.04
3040955	1.04
3041126	1.04
3041259	1.04
3041336	1.04
3041392	1.04
3041415	1.04
3041438	1.04
3041462	1.04
3041553	1.04
3041715	1.04
3041766	1.04
3041784	1.04
3041918	1.04
3041984	1.04
3042127	1.04
3042166	1.04
3042281	1.04
3042298	1.04
3042368	1.04
3042383	1.04
3042488	1.04
3042493	1.04
3042543	1.04
3042545	1.04
3042563	1.04
3042725	1.04
3042929	1.04
3042977	1.04
3043003	1.04
3043104	1.04
3043232	1.04
3043243	1.04
3043300	1.04
3043302	1.04
3043318	1.04
3043412	1.04
3043480	1.04
3043549	1.04
3043567	1.04
3043610	1.04
3044018	1.04
3044019	1.04
3044032	1.04
3044055	1.04
3044152	1.04
3044287	1.04
3044310	1.04
3044451	1.04
3044463	1.04
3044493	1.04
3044702	1.04
3044717	1.04
3044722	1.04
