pos	ancestry_ds2
2412433	1.06
2412527	1.06
2412567	1.06
2412574	1.06
2412612	1.06
2412638	1.06
2412662	1.06
2412684	1.06
2412710	1.06
2412725	1.06
2412842	1.06
2412907	1.06
2413162	1.06
2413287	1.06
2413296	1.06
2413342	1.06
2413356	1.06
2413465	1.06
2413516	1.06
2413522	1.06
2413529	1.06
2413801	1.06
2413892	1.06
2413904	1.06
2413935	1.06
2413939	1.06
2414127	1.06
2414407	1.06
2414408	1.06
2414486	1.06
2414516	1.06
2414640	1.06
2414664	1.06
2414947	1.06
2414979	1.06
2415369	1.06
2415375	1.06
2415397	1.06
2415523	1.06
2415549	1.06
2415607	1.06
2415617	1.06
2415825	1.06
2415888	1.06
2416125	1.06
2416155	1.06
2416192	1.06
2416210	1.06
2416269	1.06
2416277	1.06
2416285	1.06
2416309	1.06
2416310	1.06
2416334	1.06
2416382	1.06
2416600	1.06
2416616	1.06
2416705	1.06
2416871	1.06
2416890	1.06
2416894	1.06
2416982	1.06
2417033	1.06
2417231	1.06
2417239	1.06
2417269	1.06
2417271	1.06
2417382	1.06
2417524	1.06
2417673	1.06
2417680	1.06
2417719	1.06
2417879	1.06
2417895	1.06
2417899	1.06
2417979	1.06
2418008	1.06
2418016	1.06
2418044	1.06
2418065	1.06
2418099	1.06
2418112	1.06
2418145	1.06
2418192	1.06
2418225	1.06
2418254	1.06
2418325	1.06
2418383	1.06
2418496	1.06
2418548	1.06
2418645	1.06
2418755	1.06
2418763	1.06
2418785	1.06
2418820	1.06
2418872	1.06
2419047	1.06
2419285	1.06
2419632	1.06
2419965	1.06
2420070	1.06
2420280	1.06
2420297	1.06
2420320	1.06
2420756	1.06
2420767	1.06
2420951	1.06
2420992	1.06
2420995	1.06
2421006	1.06
2421069	1.06
2421132	1.06
2421280	1.06
2421332	1.06
2421415	1.06
2421538	1.06
2421563	1.06
2421592	1.06
2421604	1.06
2421662	1.06
2421701	1.06
2421922	1.06
2422000	1.06
2422071	1.06
2422230	1.06
2422239	1.06
2422402	1.06
2422603	1.06
2422609	1.06
2422690	1.06
2422887	1.06
2422983	1.06
2423020	1.06
2423036	1.06
2423087	1.06
2423098	1.06
2423101	1.06
2423220	1.06
2423294	1.06
2423307	1.06
2423315	1.06
2423319	1.06
2423609	1.06
2423664	1.06
2423682	1.06
2423739	1.06
2423752	1.06
2423849	1.06
2423986	1.06
2424166	1.06
2424364	1.06
2424409	1.06
2424434	1.06
2424448	1.06
2424474	1.06
2424479	1.06
2424879	1.06
2424891	1.06
2424947	1.06
2425004	1.06
2425124	1.06
2425127	1.06
2425145	1.06
2425297	1.06
2425448	1.06
2425519	1.06
2425572	1.06
2425622	1.06
2425627	1.06
2425682	1.06
2425686	1.06
2425754	1.06
2425877	1.06
2425911	1.06
2425954	1.06
2426015	1.06
2426074	1.06
2426110	1.06
2426170	1.06
2426243	1.06
2426273	1.06
2426392	1.06
2426459	1.06
2426485	1.06
2426536	1.06
2426609	1.06
2426677	1.06
2426775	1.06
2426949	1.06
2426982	1.06
2427107	1.06
2427194	1.06
2427235	1.06
2427262	1.06
2427510	1.06
2427663	1.06
2427793	1.06
2427870	1.06
2427883	1.06
2427995	1.06
2428003	1.06
2428056	1.06
2428102	1.06
2428332	1.06
2428472	1.06
2428604	1.06
2428689	1.06
2428706	1.06
2428747	1.06
2428790	1.06
2428797	1.06
2429015	1.06
2429037	1.06
2429038	1.06
2429051	1.06
2429085	1.06
2429251	1.06
2429300	1.06
2429357	1.06
2429507	1.06
2429561	1.06
2429604	1.06
2429624	1.06
2429641	1.06
2429659	1.06
2429725	1.06
2429736	1.06
2429779	1.06
2429804	1.06
2429811	1.06
2429942	1.06
2429953	1.06
2430089	1.06
2430101	1.06
2430217	1.06
2430314	1.06
2430371	1.06
2430384	1.06
2430503	1.06
2430608	1.06
2430644	1.06
2430983	1.06
2431027	1.06
2431136	1.06
2431197	1.06
2431350	1.06
2431401	1.06
2431483	1.06
2431570	1.06
2431582	1.06
2431596	1.06
2431611	1.06
2431620	1.06
2431683	1.06
2431715	1.06
2431748	1.06
2431853	1.06
2431885	1.06
2431993	1.06
2432011	1.06
2432033	1.06
2432048	1.06
2432235	1.06
2432260	1.06
2432339	1.06
2432389	1.06
2432569	1.06
2432717	1.06
2433003	1.06
2433010	1.06
2433032	1.06
2433059	1.06
2433221	1.06
2433363	1.06
2433390	1.06
2433392	1.06
2433393	1.06
2433428	1.06
2433493	1.06
2433560	1.06
2433591	1.06
2433643	1.06
2433791	1.06
2433817	1.06
2433903	1.06
2434115	1.06
2434138	1.06
2434450	1.06
2434502	1.06
2434529	1.06
2434563	1.06
2434632	1.06
2434689	1.06
2434801	1.06
2434895	1.06
2434917	1.06
2435141	1.06
2435296	1.06
2435540	1.06
2435581	1.06
2435595	1.06
2435635	1.06
2435706	1.06
2435807	1.06
2436067	1.06
2436126	1.06
2436248	1.06
2436263	1.06
2436267	1.06
2436364	1.06
2436511	1.06
2436512	1.06
2436569	1.06
2436679	1.06
2436812	1.06
2436894	1.06
2437002	1.06
2437060	1.06
2437190	1.06
2437369	1.06
2437464	1.06
2437762	1.06
2437989	1.06
2438081	1.06
2438193	1.06
2438200	1.06
2438291	1.06
2438294	1.06
2438301	1.06
2438323	1.06
2438415	1.06
2438496	1.06
2438561	1.06
2438570	1.06
2438773	1.06
2438827	1.06
2438828	1.06
2439250	1.06
2439322	1.06
2439333	1.06
2439344	1.06
2439600	1.06
2439634	1.06
2439703	1.06
2439778	1.06
2439840	1.06
2439886	1.06
2439896	1.06
2439898	1.06
2440052	1.06
2440075	1.06
2440101	1.06
2440118	1.06
2440131	1.06
2440134	1.06
2440173	1.06
2440219	1.06
2440334	1.06
2440391	1.06
2440434	1.06
2440489	1.06
2440596	1.06
2440647	1.06
2440733	1.06
2440789	1.06
2440798	1.06
2440885	1.06
2441139	1.06
2441189	1.06
2441203	1.06
2441237	1.06
2441301	1.06
2441478	1.06
2441589	1.06
2441594	1.06
2441630	1.06
2441906	1.06
2441953	1.06
2442126	1.06
2442141	1.06
2442199	1.06
2442355	1.06
2442391	1.06
2442459	1.06
2442571	1.06
2442633	1.06
2442648	1.06
2442741	1.06
2442845	1.06
2442903	1.06
2442923	1.06
2443057	1.06
2443176	1.06
2443244	1.06
2443306	1.06
2443375	1.06
2443434	1.06
2443571	1.06
2443607	1.06
2443648	1.06
2443971	1.06
2444042	1.06
2444172	1.06
2444260	1.06
2444515	1.06
2444549	1.06
2444782	1.06
2444819	1.06
2444822	1.06
2444845	1.06
2444861	1.06
2444886	1.06
2445074	1.06
2445152	1.06
2445446	1.06
2445480	1.06
2445517	1.06
2445528	1.06
2445529	1.06
2445538	1.06
2445692	1.06
2445969	1.06
2446418	1.06
2446544	1.06
2446564	1.06
2446599	1.06
2446606	1.06
2446700	1.06
2446776	1.06
2446840	1.06
2446880	1.06
2447301	1.06
2447306	1.06
2447349	1.06
2447459	1.06
2447601	1.06
2447612	1.06
2447645	1.06
2447788	1.06
2447907	1.06
2447925	1.06
2447955	1.06
2447996	1.06
2448050	1.06
2448212	1.06
2448215	1.06
2448324	1.06
2448350	1.06
2448498	1.06
2448536	1.06
2448628	1.06
2448800	1.069872
2449089	1.07361
2449235	1.076706
2449278	1.08
2449279	1.08
2449331	1.08
2449487	1.08
2449527	1.08
2449618	1.08
2449656	1.08
2449744	1.08
2449942	1.08
2450068	1.08
2450087	1.08
2450148	1.08
2450162	1.08
2450165	1.08
2450232	1.08
2450547	1.08
2450726	1.08
2450820	1.08
2451278	1.08
2451446	1.08
2451485	1.08
2451552	1.08
2451735	1.08
2451744	1.08
2451901	1.08
2451951	1.08
2451970	1.08
2451977	1.08
2451999	1.08
2452189	1.08
2452256	1.08
2452278	1.08
2452300	1.08
2452339	1.08
2452344	1.08
2452850	1.08
2453005	1.08
2453132	1.08
2453188	1.08
2453370	1.08
2453383	1.08
2453506	1.08
2453517	1.08
2453635	1.08
2453833	1.08
2453870	1.08
2453881	1.08
2453884	1.08
2454110	1.08
2454155	1.08
2454176	1.08
2454309	1.08
2454538	1.08
2454550	1.08
2454570	1.08
2454704	1.08
2454904	1.08
2455073	1.08
2455137	1.08
2455202	1.08
2455233	1.08
2455308	1.08
2455445	1.08
2455532	1.08
2455563	1.08
2455618	1.08
2455653	1.08
2455728	1.08
2455785	1.08
2455789	1.08
2455875	1.08
2455935	1.08
2456028	1.08
2456044	1.08
2456094	1.08
2456136	1.08
2456199	1.08
2456202	1.08
2456263	1.08
2456333	1.08
2456391	1.08
2456399	1.08
2456433	1.08
2456563	1.08
2456639	1.08
2456732	1.08
2456812	1.08
2456830	1.08
2456854	1.08
2456863	1.08
2456872	1.08
2456877	1.08
2456909	1.08
2456997	1.08
2457185	1.08
2457243	1.08
2457289	1.08
2457312	1.08
2457426	1.08
2457470	1.08
2457475	1.08
2457482	1.08
2457554	1.08
2457583	1.08
2457621	1.08
2457922	1.08
2458045	1.08
2458056	1.08
2458169	1.08
2458244	1.08
2458274	1.08
2458369	1.08
2458708	1.08
2458731	1.08
2458849	1.08
2458887	1.08
2458939	1.08
2459038	1.08
2459244	1.08
2459369	1.08
2459380	1.08
2459429	1.08
2459476	1.08
2459549	1.08
2459605	1.08
2459759	1.08
2459761	1.08
2459923	1.08
2460069	1.08
2460092	1.08
2460099	1.08
2460173	1.08
2460286	1.08
2460334	1.08
2460343	1.08
2460525	1.08
2460554	1.08
2460797	1.08
2460955	1.08
2461072	1.08
2461161	1.08
2461249	1.08
2461292	1.08
2461295	1.08
2461447	1.08
2461655	1.08
2461686	1.08
2461725	1.08
2461801	1.08
2461868	1.08
2461961	1.08
2462206	1.08
2462296	1.08
2462440	1.08
2462464	1.08
2462524	1.08
2462550	1.08
2462581	1.08
2462613	1.08
2462814	1.08
2462915	1.08
2462941	1.08
2463108	1.08
2463160	1.08
2463303	1.08
2463305	1.08
2463517	1.08
2463537	1.08
2463607	1.08
2463624	1.08
2463680	1.08
2463892	1.08
2463963	1.08
2463971	1.08
2463978	1.08
2464016	1.08
2464043	1.08
2464077	1.08
2464186	1.08
2464295	1.08
2464302	1.08
2464306	1.08
2464334	1.08
2464581	1.08
2464706	1.08
2464729	1.08
2464778	1.08
2464785	1.08
2464972	1.08
2465100	1.08
2465323	1.08
2465420	1.08
2465432	1.08
2465564	1.08
2465574	1.08
2465675	1.08
2465906	1.08
2466143	1.08
2466182	1.08
2466384	1.08
2466393	1.08
2466604	1.08
2466841	1.08
2466878	1.08
2467189	1.08
2467229	1.08
2467428	1.08
2467550	1.08
2467675	1.08
2467781	1.08
2468016	1.08
2468190	1.08
2468216	1.08
2468300	1.08
2468376	1.08
2468412	1.08
2468526	1.08
2468551	1.08
2468767	1.08
2468830	1.08
2468917	1.08
2469070	1.08
2469091	1.08
2469110	1.08
2469162	1.08
2469305	1.08
2469328	1.08
2469336	1.08
2469356	1.08
2469596	1.08
2469721	1.08
2469750	1.08
2469955	1.08
2470094	1.08
2470167	1.08
2470296	1.08
2470474	1.08
2470581	1.08
2470650	1.08
2470697	1.08
2470770	1.08
2470879	1.08
2470946	1.08
2470977	1.08
2471185	1.08
2471425	1.06969
2471536	1.06
2471564	1.06
2471567	1.06
2471614	1.06
2471739	1.06
2471829	1.06
2471880	1.06
2471928	1.06
2471937	1.06
2471938	1.06
2472010	1.06
2472213	1.06
2472225	1.06
2472237	1.06
2472250	1.06
2472253	1.06
2472266	1.06
2472348	1.06
2472479	1.059998
2472514	1.059998
2472616	1.045116
2472622	1.04
2472743	1.04
2472772	1.04
2472896	1.04
2472939	1.04
2472984	1.04
2473105	1.04
2473177	1.04
2473202	1.04
2473262	1.04
2473266	1.04
2473342	1.04
2473350	1.04
2473385	1.04
2473386	1.04
2473656	1.04
2473731	1.04
2473964	1.04
2474043	1.04
2474081	1.04
2474130	1.04
2474492	1.04
2474527	1.04
2474628	1.04
2474801	1.04
2474907	1.04
2475261	1.04
2475307	1.04
2475472	1.04
2475518	1.04
2475672	1.04
2475825	1.04
2475886	1.04
2475938	1.04
2476038	1.04
2476291	1.04
2476406	1.04
2476424	1.04
2476536	1.04
2476579	1.04
2476581	1.04
2477156	1.04
2477237	1.04
2477299	1.04
2477408	1.04
2477500	1.04
2477548	1.04
2477581	1.04
2477871	1.04
2478036	1.04
2478185	1.04
2478187	1.04
2478193	1.04
2478204	1.04
2478434	1.04
2478740	1.04
2478754	1.04
2478842	1.04
2478902	1.04
2478955	1.04
2478973	1.04
2479025	1.04
2479026	1.04
2479060	1.04
2479076	1.04
2479213	1.04
2479302	1.04
2479489	1.04
2479517	1.04
2479543	1.04
2479676	1.04
2479860	1.04
2479916	1.04
2479977	1.04
2479988	1.04
2480037	1.04
2480145	1.04
2480178	1.04
2480261	1.04
2480409	1.04
2480576	1.04
2480590	1.04
2480592	1.04
2480667	1.04
2480732	1.04
2480754	1.04
2481003	1.04
2481091	1.04
2481195	1.04
2481330	1.04
2481334	1.04
2481433	1.04
2481561	1.04
2481793	1.04
2481978	1.04
2482064	1.04
2482111	1.04
2482268	1.04
2482279	1.04
2482359	1.04
2482454	1.04
2482470	1.04
2482486	1.04
2482528	1.04
2482555	1.04
2482566	1.04
2482577	1.04
2482587	1.04
2482719	1.04
2482737	1.04
2482862	1.04
2482903	1.04
2482935	1.04
2483187	1.04
2483251	1.04
2483271	1.04
2483299	1.04
2483357	1.04
2483417	1.04
2483597	1.04
2483702	1.04
2483923	1.04
2484129	1.04
2484155	1.04
2484279	1.04
2484362	1.04
2484426	1.04
2484485	1.04
2484536	1.04
2484741	1.04
2484778	1.04
2484832	1.04
2484953	1.04
2484983	1.04
2485080	1.04
2485188	1.04
2485218	1.04
2485234	1.04
2485248	1.04
2485317	1.04
2485373	1.04
2485430	1.04
2485436	1.04
2485463	1.04
2485520	1.04
2485566	1.04
2485630	1.04
2485859	1.04
2485912	1.04
2486091	1.04
2486101	1.04
2486114	1.04
2486135	1.04
2486316	1.04
2486377	1.04
2486495	1.04
2486537	1.04
2486671	1.04
2486884	1.04
2486891	1.04
2486964	1.04
2487277	1.04
2487388	1.04
2487443	1.04
2487581	1.04
2487628	1.04
2487629	1.04
2487715	1.04
2487969	1.04
2488029	1.04
2488088	1.04
2488099	1.04
2488144	1.04
2488231	1.04
2488273	1.04
2488415	1.04
2488584	1.04
2488617	1.04
2488650	1.04
2488690	1.04
2488751	1.04
2488762	1.04
2488766	1.04
2488811	1.04
2488832	1.04
2488861	1.04
2488863	1.04
2488923	1.04
2488979	1.04
2489177	1.04
2489301	1.04
2489514	1.04
2489676	1.04
2489785	1.04
2489849	1.04
2489863	1.04
2490004	1.04
2490111	1.04
2490162	1.04
2490170	1.04
2490211	1.04
2490328	1.04
2490354	1.04
2490397	1.04
2490504	1.04
2490606	1.04
2490645	1.04
2490664	1.04
2490746	1.04
2490826	1.04
2490884	1.04
2490889	1.04
2490922	1.04
2491016	1.04
2491054	1.04
2491077	1.04
2491180	1.04
2491286	1.04
2491304	1.04
2491418	1.04
2491430	1.04
2491454	1.04
2491465	1.04
2491612	1.04
2491633	1.04
2491642	1.04
2491669	1.04
2491690	1.04
2491723	1.04
2491739	1.04
2491782	1.04
2491839	1.04
2491960	1.04
2492138	1.04
2492158	1.04
2492169	1.04
2492171	1.04
2492202	1.04
2492221	1.04
2492305	1.04
2492450	1.04
2492476	1.04
2492581	1.04
2492645	1.04
2492872	1.04
2493011	1.04
2493130	1.04
2493139	1.04
2493258	1.04
2493509	1.04
2493514	1.04
2493734	1.04
2493953	1.04
2493964	1.04
2494067	1.04
2494085	1.04
2494288	1.04
2494300	1.04
2494556	1.04
2494686	1.04
2494838	1.04
2494855	1.04
2494866	1.04
2494921	1.04
2494974	1.04
2495353	1.04
2495394	1.04
2495445	1.04
2495468	1.04
2495547	1.04
2495622	1.04
2495665	1.04
2495747	1.04
2495819	1.04
2495948	1.04
2495949	1.04
2496185	1.04
2496288	1.04
2496333	1.04
2496391	1.04
2496468	1.04
2496602	1.04
2496609	1.04
2496664	1.04
2496677	1.04
2496724	1.04
2496735	1.04
2496742	1.04
2496764	1.04
2496874	1.04
2496881	1.04
2496940	1.04
2497118	1.04
2497135	1.04
2497260	1.04
2497344	1.04
2497371	1.04
2497444	1.04
2497446	1.04
2497664	1.04
2497691	1.04
2497807	1.04
2497838	1.04
2497840	1.04
2497858	1.04
2497891	1.04
2498080	1.04
2498088	1.04
2498302	1.04
2498363	1.04
2498467	1.04
2498762	1.04
2498763	1.04
2498839	1.04
2498857	1.04
2498968	1.04
2499045	1.04
2499080	1.04
2499091	1.04
2499135	1.04
2499154	1.04
2499172	1.04
2499281	1.04
2499382	1.04
2499412	1.04
2499442	1.04
2499493	1.04
2499560	1.04
2499660	1.04
2499672	1.04
2499798	1.04
2499847	1.04
2499945	1.04
2499969	1.04
2500083	1.04
2500103	1.04
2500182	1.04
2500231	1.04
2500243	1.04
2500264	1.04
2500272	1.04
2500326	1.04
2500369	1.04
2500405	1.04
2500480	1.04
2500748	1.04
2500763	1.04
2500778	1.04
2500978	1.04
2501016	1.04
2501065	1.04
2501117	1.04
2501160	1.04
2501187	1.04
2501230	1.04
2501308	1.04
2501402	1.04
2501528	1.04
2501529	1.04
2501535	1.04
2501541	1.04
2501577	1.04
2501647	1.04
2501709	1.04
2501728	1.04
2501896	1.04
2502002	1.04
2502023	1.04
2502025	1.04
2502104	1.04
2502520	1.04
2502588	1.04
2502599	1.04
2502616	1.04
2502732	1.04
2502757	1.04
2502760	1.04
2502771	1.04
2503078	1.04
2503131	1.04
2503143	1.04
2503178	1.04
2503294	1.04
2503400	1.04
2503536	1.04
2503582	1.04
2503737	1.04
2503757	1.04
2504087	1.04
2504252	1.04
2504303	1.04
2504312	1.04
2504316	1.04
2504351	1.04
2504390	1.04
2504417	1.04
2504438	1.04
2504478	1.04
2504541	1.04
2504559	1.04
2504564	1.04
2504613	1.04
2504687	1.04
2504720	1.04
2504889	1.04
2504910	1.04
2504923	1.04
2505032	1.04
2505176	1.04
2505421	1.04
2505457	1.04
2505495	1.04
2505507	1.04
2505562	1.04
2505693	1.04
2506058	1.04
2506283	1.04
2506324	1.04
2506367	1.04
2506467	1.04
2506535	1.04
2506550	1.04
2506673	1.04
2506812	1.04
2506826	1.04
2506844	1.04
2506857	1.04
2506876	1.04
2506998	1.04
2507184	1.04
2507410	1.04
2507529	1.04
2507722	1.04
2507801	1.04
2507909	1.04
2508026	1.04
2508087	1.04
2508103	1.04
2508252	1.04
2508384	1.04
2508449	1.04
2508541	1.04
2508554	1.04
2508611	1.04
2508749	1.04
2508789	1.04
2508920	1.04
2508930	1.04
2508936	1.04
2508938	1.04
2508980	1.04
2509121	1.04
2509246	1.04
2509323	1.04
2509362	1.04
2509395	1.04
2509626	1.04
2509674	1.04
2509732	1.04
2509752	1.04
2509821	1.04
2509925	1.04
2509974	1.04
2510016	1.04
2510074	1.04
2510270	1.04
2510336	1.04
2510407	1.04
2510421	1.04
2510504	1.04
2510516	1.04
2510551	1.04
2510608	1.04
2510621	1.04
2510711	1.04
2510730	1.04
2510804	1.04
2510855	1.04
2510910	1.04
2510912	1.04
2510942	1.04
2511007	1.04
2511014	1.04
2511016	1.04
2511017	1.04
2511081	1.04
2511091	1.04
2511347	1.04
2511406	1.04
2511428	1.04
2511462	1.04
2511540	1.04
2511556	1.04
2511624	1.04
2511689	1.04
2511702	1.04
2511745	1.04
2511746	1.04
2511896	1.04
2511905	1.04
2511990	1.04
2512093	1.04
2512148	1.04
2512158	1.04
2512222	1.04
2512232	1.04
2512285	1.04
2512298	1.04
2512513	1.04
2512587	1.04
2512610	1.04
2512743	1.04
2512745	1.04
2512792	1.04
2512813	1.04
2512817	1.04
2512837	1.04
2512891	1.04
2513105	1.04
2513318	1.04
2513356	1.04
2513801	1.04
2513982	1.04
2514070	1.04
2514160	1.04
2514161	1.04
2514176	1.04
2514201	1.04
2514232	1.04
2514244	1.04
2514248	1.04
2514249	1.04
2514357	1.04
2514375	1.04
2514427	1.04
2514562	1.04
2514727	1.04
2514931	1.04
2514981	1.04
2515014	1.04
2515284	1.04
2515308	1.04
2515332	1.04
2515337	1.04
2515443	1.04
2515594	1.04
2515854	1.04
2516249	1.04
2516259	1.04
2516590	1.04
2516726	1.04
2516874	1.04
2516897	1.04
2516926	1.04
2517180	1.04
2517581	1.04
2517741	1.04
2517773	1.04
2517985	1.04
2518063	1.04
2518312	1.04
2518330	1.04
2518525	1.04
2518615	1.04
2518825	1.04
2518926	1.04
2518951	1.04
2518964	1.04
2519006	1.04
2519022	1.04
2519099	1.04
2519183	1.04
2519304	1.04
2519361	1.04
2519367	1.04
2519572	1.04
2519699	1.04
2519780	1.04
2519895	1.04
2520029	1.04
2520030	1.04
2520077	1.04
2520108	1.04
2520166	1.04
2520225	1.04
2520299	1.04
2520379	1.04
2520396	1.04
2520402	1.04
2520561	1.04
2520590	1.04
2520760	1.04
2520815	1.04
2520851	1.04
2521000	1.04
2521101	1.04
2521109	1.04
2521358	1.04
2521401	1.04
2521407	1.04
2521435	1.04
2521589	1.04
2521623	1.04
2521628	1.04
2521685	1.04
2521795	1.04
2521810	1.04
2521889	1.04
2522113	1.04
2522159	1.04
2522249	1.04
2522259	1.04
2522388	1.04
2522475	1.04
2522682	1.04
2522692	1.04
2522751	1.04
2522845	1.04
2522855	1.04
2522864	1.04
2522884	1.04
2522898	1.04
2522923	1.04
2522937	1.04
2522971	1.04
2523016	1.04
2523033	1.04
2523134	1.04
2523177	1.04
2523191	1.04
2523488	1.04
2523563	1.04
2523598	1.04
2523635	1.04
2523726	1.04
2523903	1.04
2524097	1.04
2524172	1.04
2524202	1.04
2524226	1.04
2524286	1.04
2524326	1.04
2524364	1.04
2524423	1.04
2524474	1.04
2524595	1.04
2524763	1.04
2524841	1.04
2524923	1.04
2524988	1.04
2525035	1.04
2525060	1.04
2525187	1.04
2525205	1.04
2525446	1.04
2525478	1.04
2525554	1.04
2525557	1.04
2525681	1.04
2525763	1.04
2525801	1.04
2525811	1.04
2525886	1.04
2526014	1.04
2526055	1.04
2526154	1.04
2526454	1.04
2526675	1.04
2526712	1.04
2526728	1.04
2526780	1.04
2526932	1.04
2527235	1.04
2527295	1.04
2527362	1.04
2527500	1.04
2527504	1.04
2527630	1.04
2527827	1.04
2528118	1.04
2528143	1.04
2528288	1.04
2528300	1.04
2528597	1.04
2528667	1.04
2528709	1.04
2528872	1.04
2528958	1.04
2529147	1.04
2529190	1.04
2529332	1.04
2529394	1.04
2529470	1.04
2529591	1.04
2529628	1.04
2529719	1.04
2530122	1.04
2530152	1.04
2530260	1.04
2530264	1.04
2530279	1.04
2530307	1.04
2530334	1.04
2530363	1.04
2530371	1.04
2530545	1.04
2530563	1.04
2530609	1.04
2530624	1.04
2530724	1.04
2530811	1.04
2530982	1.04
2531012	1.04
2531101	1.04
2531147	1.04
2531203	1.04
2531208	1.04
2531254	1.04
2531393	1.04
2531411	1.04
2531747	1.04
2531808	1.04
2531950	1.04
2531953	1.04
2532022	1.04
2532150	1.04
2532179	1.04
2532204	1.04
2532251	1.04
2532543	1.04
2532582	1.04
2532918	1.04
2532952	1.04
2533070	1.04
2533149	1.04
2533168	1.04
2533243	1.04
2533278	1.04
2533304	1.04
2533305	1.04
2533392	1.04
2533404	1.04
2533551	1.04
2533640	1.04
2533668	1.04
2533770	1.04
2533787	1.04
2533811	1.04
2533888	1.04
2534104	1.04
2534107	1.04
2534118	1.04
2534167	1.04
2534257	1.04
2534336	1.04
2534374	1.04
2534421	1.04
2534450	1.04
2534538	1.04
2534571	1.04
2534604	1.04
2534732	1.04
2534735	1.04
2534790	1.04
2534977	1.04
2534979	1.04
2534984	1.04
2535133	1.04
2535194	1.04
2535206	1.04
2535231	1.04
2535287	1.04
2535334	1.04
2535599	1.04
2535714	1.04
2535857	1.04
2535937	1.04
2535970	1.04
2536015	1.04
2536020	1.04
2536246	1.04
2536431	1.04
2536553	1.04
2536644	1.04
2536675	1.04
2536753	1.04
2536884	1.04
2536960	1.04
2537006	1.04
2537062	1.04
2537065	1.04
2537073	1.04
2537093	1.04
2537119	1.04
2537125	1.04
2537206	1.04
2537215	1.04
2537254	1.04
2537324	1.04
2537339	1.04
2537764	1.04
2537772	1.04
2537782	1.04
2537980	1.04
2538041	1.04
2538191	1.04
2538207	1.04
2538210	1.04
2538221	1.04
2538256	1.04
2538307	1.04
2538481	1.04
2538564	1.04
2538596	1.04
2538739	1.04
2538896	1.04
2538920	1.04
2538940	1.04
2538943	1.04
2538946	1.04
2539007	1.04
2539065	1.04
2539158	1.04
2539160	1.04
2539185	1.04
2539322	1.04
2539487	1.04
2539640	1.04
2539744	1.04
2539749	1.04
2539808	1.04
2539920	1.04
2540137	1.04
2540145	1.04
2540212	1.04
2540333	1.04
2540378	1.04
2540444	1.04
2540544	1.04
2540569	1.04
2540688	1.04
2541034	1.04
2541039	1.04
2541094	1.04
2541125	1.04
2541137	1.04
2541158	1.04
2541197	1.04
2541344	1.04
2541345	1.04
2541427	1.04
2541466	1.04
2541488	1.04
2541561	1.04
2541566	1.04
2541569	1.04
2541696	1.04
2541727	1.04
2541955	1.04
2542055	1.04
2542078	1.04
2542100	1.04
2542113	1.04
2542210	1.04
2542258	1.04
2542274	1.04
2542532	1.04
2542630	1.04
2542649	1.04
2542677	1.04
2542716	1.04
2542889	1.04
2542923	1.04
2543025	1.04
2543030	1.04
2543096	1.04
2543283	1.04
2543310	1.04
2543322	1.04
2543403	1.04
2543565	1.04
2543598	1.04
2543615	1.04
2543698	1.04
2543844	1.04
2543891	1.04
2544010	1.04
2544050	1.04
2544209	1.04
2544273	1.04
2544309	1.04
2544353	1.04
2544419	1.04
2544495	1.04
2544499	1.04
2544509	1.04
2544571	1.04
2544604	1.04
2544685	1.04
2544699	1.04
2544770	1.04
2544775	1.04
2544777	1.04
2544778	1.04
2544877	1.04
2544903	1.04
2545089	1.04
2545121	1.04
2545343	1.04
2545395	1.04
2545410	1.04
2545508	1.04
2545546	1.04
2545550	1.04
2545648	1.04
2545786	1.04
2545805	1.04
2545850	1.04
2545906	1.04
2545971	1.04
2545982	1.033298
2546066	1.027298
2546153	1.02
2546319	1.02
2546337	1.02
2546373	1.02
2546406	1.02
2546569	1.02
2546719	1.02
2546960	1.02
2547063	1.02
2547176	1.02
2547224	1.02
2547311	1.02
2547335	1.02
2547489	1.02
2547499	1.02
2547556	1.02
2547757	1.02
2547934	1.02
2548054	1.02
2548128	1.02
2548140	1.02
2548192	1.02
2548294	1.02
2548343	1.02
2548372	1.02
2548379	1.02
2548461	1.02
2548584	1.02
2548704	1.02
2548845	1.02
2548853	1.02
2548943	1.02
2548981	1.02
2549449	1.02
2549462	1.02
2549528	1.02
2549603	1.02
2549623	1.02
2549702	1.02
2549879	1.02
2549890	1.02
2549895	1.02
2549914	1.02
2549993	1.02
2550040	1.02
2550259	1.02
2550276	1.02
2550355	1.02
2550438	1.02
2550472	1.02
2550655	1.02
2550900	1.02
2550982	1.02
2551023	1.02
2551036	1.02
2551076	1.02
2551174	1.02
2551184	1.02
2551264	1.02
2551360	1.02
2551448	1.02
2551720	1.02
2551763	1.02
2551825	1.02
2551839	1.02
2552054	1.02
2552169	1.02
2552219	1.02
2552301	1.02
2552320	1.02
2552422	1.02
2552438	1.02
2552486	1.02
2552529	1.02
2552566	1.02
2552693	1.02
2552706	1.02
2552746	1.02
2552922	1.02
2552978	1.02
2553115	1.02
2553213	1.02
2553461	1.02
2553468	1.02
2553481	1.02
2553516	1.02
2553615	1.02
2553651	1.02
2553694	1.02
2553704	1.02
2553803	1.02
2553853	1.02
2553911	1.02
2553968	1.02
2554203	1.02
2554280	1.02
2554411	1.02
2554433	1.02
2554869	1.02
2554879	1.02
2554918	1.02
2554980	1.02
2555112	1.02
2555152	1.02
